date,slot,action,battery_level_kWh,JEPX_prediction,JEPX_actual,EPRX1_prediction,EPRX1_actual,EPRX3_prediction,EPRX3_actual,imbalance,JEPX_PnL,EPRX1_PnL,EPRX3_PnL,Wheeling_charges,Total_Daily_PnL
2023/7/21,28,idle,7000.0,9.93,11.41,0,0,0,0,11.41,0.0,0.0,0.0,0.0,0.0
2023/7/21,29,idle,7000.0,11.74,12.0,0,0,0,0,12.0,0.0,0.0,0.0,0.0,0.0
2023/7/21,30,idle,7000.0,11.93,14.18,0,0,0,0,14.18,0.0,0.0,0.0,0.0,0.0
2023/7/21,31,discharge,6000.0,14.26,12.76,0,0,0,0,12.76,12122.0,0.0,0.0,0.0,12122.0
2023/7/21,32,idle,6000.0,12.94,14.77,0,0,0,0,14.77,0.0,0.0,0.0,0.0,0.0
2023/7/21,33,discharge,5000.0,15.95,15.0,0,0,0,0,15.0,14250.0,0.0,0.0,0.0,14250.0
2023/7/21,34,discharge,4000.0,15.01,15.4,0,0,0,0,15.4,14630.0,0.0,0.0,0.0,14630.0
2023/7/21,35,discharge,3000.0,14.24,15.35,0,0,0,0,15.35,14582.5,0.0,0.0,0.0,14582.5
2023/7/21,36,idle,3000.0,13.73,16.2,0,0,0,0,16.2,0.0,0.0,0.0,0.0,0.0
2023/7/21,37,idle,3000.0,13.74,15.69,0,0,0,0,15.69,0.0,0.0,0.0,0.0,0.0
2023/7/21,38,discharge,2000.0,15.02,16.17,0,0,0,0,16.17,15361.500000000002,0.0,0.0,0.0,15361.500000000002
2023/7/21,39,discharge,1000.0,14.62,15.61,0,0,0,0,15.61,14829.5,0.0,0.0,0.0,14829.5
2023/7/21,40,discharge,0.0,14.27,15.13,0,0,0,0,15.13,14373.5,0.0,0.0,0.0,14373.5
2023/7/21,41,idle,0.0,13.11,14.45,0,0,0,0,14.45,0.0,0.0,0.0,0.0,0.0
2023/7/21,42,idle,0.0,12.96,13.94,0,0,0,0,13.94,0.0,0.0,0.0,0.0,0.0
2023/7/21,43,idle,0.0,13.29,13.34,0,0,0,0,13.34,0.0,0.0,0.0,0.0,0.0
2023/7/21,44,idle,0.0,12.22,13.05,0,0,0,0,13.05,0.0,0.0,0.0,0.0,0.0
2023/7/21,45,idle,0.0,10.53,12.06,0,0,0,0,12.06,0.0,0.0,0.0,0.0,0.0
2023/7/21,46,idle,0.0,10.36,11.39,0,0,0,0,11.39,0.0,0.0,0.0,0.0,0.0
2023/7/21,47,idle,0.0,10.31,11.39,0,0,0,0,11.39,0.0,0.0,0.0,0.0,0.0
2023/7/21,48,idle,0.0,10.18,10.5,0,0,0,0,10.5,0.0,0.0,0.0,0.0,0.0
2023/7/22,1,idle,0.0,8.43,8.57,0,0,0,0,8.57,0.0,0.0,0.0,0.0,0.0
2023/7/22,2,idle,0.0,8.57,8.25,0,0,0,0,8.25,0.0,0.0,0.0,0.0,0.0
2023/7/22,3,idle,0.0,7.6,8.06,0,0,0,0,8.06,0.0,0.0,0.0,0.0,0.0
2023/7/22,4,idle,0.0,7.56,8.06,0,0,0,0,8.06,0.0,0.0,0.0,0.0,0.0
2023/7/22,5,idle,0.0,7.91,8.1,0,0,0,0,8.1,0.0,0.0,0.0,0.0,0.0
2023/7/22,6,idle,0.0,8.05,8.25,0,0,0,0,8.25,0.0,0.0,0.0,0.0,0.0
2023/7/22,7,idle,0.0,7.98,8.45,0,0,0,0,8.45,0.0,0.0,0.0,0.0,0.0
2023/7/22,8,idle,0.0,7.83,8.45,0,0,0,0,8.45,0.0,0.0,0.0,0.0,0.0
2023/7/22,9,idle,0.0,8.31,8.5,0,0,0,0,8.5,0.0,0.0,0.0,0.0,0.0
2023/7/22,10,idle,0.0,8.24,8.53,0,0,0,0,8.53,0.0,0.0,0.0,0.0,0.0
2023/7/22,11,idle,0.0,7.95,8.54,0,0,0,0,8.54,0.0,0.0,0.0,0.0,0.0
2023/7/22,12,idle,0.0,7.5,8.25,0,0,0,0,8.25,0.0,0.0,0.0,0.0,0.0
2023/7/22,13,idle,0.0,6.64,8.45,0,0,0,0,8.45,0.0,0.0,0.0,0.0,0.0
2023/7/22,14,idle,0.0,8.27,5.5,0,0,0,0,5.5,0.0,0.0,0.0,0.0,0.0
2023/7/22,15,idle,0.0,6.4,5.28,0,0,0,0,5.28,0.0,0.0,0.0,0.0,0.0
2023/7/22,16,idle,0.0,7.1,5.28,0,0,0,0,5.28,0.0,0.0,0.0,0.0,0.0
2023/7/22,17,idle,0.0,7.44,5.01,0,0,0,0,5.01,0.0,0.0,0.0,0.0,0.0
2023/7/22,18,idle,0.0,6.77,5.0,0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0
2023/7/22,19,charge,1000.0,3.89,5.28,0,0,0,0,5.28,-5443.298969072166,0.0,0.0,0.0,-5443.298969072166
2023/7/22,20,charge,2000.0,2.1,3.0,0,0,0,0,3.0,-3092.7835051546394,0.0,0.0,0.0,-3092.7835051546394
2023/7/22,21,charge,3000.0,1.89,3.0,0,0,0,0,3.0,-3092.7835051546394,0.0,0.0,0.0,-3092.7835051546394
2023/7/22,22,charge,4000.0,3.52,2.0,0,0,0,0,2.0,-2061.855670103093,0.0,0.0,0.0,-2061.855670103093
2023/7/22,23,idle,4000.0,4.52,1.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
2023/7/22,24,charge,5000.0,2.68,3.01,0,0,0,0,3.01,-3103.092783505155,0.0,0.0,0.0,-3103.092783505155
2023/7/22,25,charge,6000.0,2.16,3.0,0,0,0,0,3.0,-3092.7835051546394,0.0,0.0,0.0,-3092.7835051546394
2023/7/22,26,idle,6000.0,5.37,7.16,0,0,0,0,7.16,0.0,0.0,0.0,0.0,0.0
2023/7/22,27,charge,7000.0,2.22,7.96,0,0,0,0,7.96,-8206.18556701031,0.0,0.0,0.0,-8206.18556701031
2023/7/22,28,idle,7000.0,5.22,8.06,0,0,0,0,8.06,0.0,0.0,0.0,0.0,0.0
2023/7/22,29,idle,7000.0,4.62,8.45,0,0,0,0,8.45,0.0,0.0,0.0,0.0,0.0
2023/7/22,30,idle,7000.0,7.14,9.27,0,0,0,0,9.27,0.0,0.0,0.0,0.0,0.0
2023/7/22,31,idle,7000.0,7.14,9.25,0,0,0,0,9.25,0.0,0.0,0.0,0.0,0.0
2023/7/22,32,idle,7000.0,8.74,9.87,0,0,0,0,9.87,0.0,0.0,0.0,0.0,0.0
2023/7/22,33,idle,7000.0,6.76,9.19,0,0,0,0,9.19,0.0,0.0,0.0,0.0,0.0
2023/7/22,34,idle,7000.0,10.43,9.53,0,0,0,0,9.53,0.0,0.0,0.0,0.0,0.0
2023/7/22,35,idle,7000.0,9.69,9.69,0,0,0,0,9.69,0.0,0.0,0.0,0.0,0.0
2023/7/22,36,discharge,6000.0,11.07,11.39,0,0,0,0,11.39,10820.5,0.0,0.0,0.0,10820.5
2023/7/22,37,idle,6000.0,10.2,12.2,0,0,0,0,12.2,0.0,0.0,0.0,0.0,0.0
2023/7/22,38,discharge,5000.0,12.22,12.82,0,0,0,0,12.82,12179.0,0.0,0.0,0.0,12179.0
2023/7/22,39,discharge,4000.0,12.71,12.81,0,0,0,0,12.81,12169.5,0.0,0.0,0.0,12169.5
2023/7/22,40,discharge,3000.0,11.71,12.34,0,0,0,0,12.34,11723.0,0.0,0.0,0.0,11723.0
2023/7/22,41,discharge,2000.0,14.13,12.4,0,0,0,0,12.4,11780.0,0.0,0.0,0.0,11780.0
2023/7/22,42,idle,2000.0,10.59,10.55,0,0,0,0,10.55,0.0,0.0,0.0,0.0,0.0
2023/7/22,43,discharge,1000.0,11.24,11.81,0,0,0,0,11.81,11219.5,0.0,0.0,0.0,11219.5
2023/7/22,44,discharge,0.0,12.55,11.14,0,0,0,0,11.14,10583.0,0.0,0.0,0.0,10583.0
2023/7/22,45,idle,0.0,9.68,8.57,0,0,0,0,8.57,0.0,0.0,0.0,0.0,0.0
2023/7/22,46,idle,0.0,10.48,8.52,0,0,0,0,8.52,0.0,0.0,0.0,0.0,0.0
2023/7/22,47,idle,0.0,10.04,8.53,0,0,0,0,8.53,0.0,0.0,0.0,0.0,0.0
2023/7/22,48,idle,0.0,8.49,8.25,0,0,0,0,8.25,0.0,0.0,0.0,0.0,0.0
2023/7/23,1,idle,0.0,8.05,8.07,0,0,0,0,8.07,0.0,0.0,0.0,0.0,0.0
2023/7/23,2,idle,0.0,7.84,7.96,0,0,0,0,7.96,0.0,0.0,0.0,0.0,0.0
2023/7/23,3,idle,0.0,7.53,5.28,0,0,0,0,5.28,0.0,0.0,0.0,0.0,0.0
2023/7/23,4,idle,0.0,7.41,5.28,0,0,0,0,5.28,0.0,0.0,0.0,0.0,0.0
2023/7/23,5,idle,0.0,7.58,5.28,0,0,0,0,5.28,0.0,0.0,0.0,0.0,0.0
2023/7/23,6,idle,0.0,7.86,6.0,0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0
2023/7/23,7,idle,0.0,7.23,7.96,0,0,0,0,7.96,0.0,0.0,0.0,0.0,0.0
2023/7/23,8,idle,0.0,7.72,7.96,0,0,0,0,7.96,0.0,0.0,0.0,0.0,0.0
2023/7/23,9,idle,0.0,7.88,8.06,0,0,0,0,8.06,0.0,0.0,0.0,0.0,0.0
2023/7/23,10,idle,0.0,7.43,8.25,0,0,0,0,8.25,0.0,0.0,0.0,0.0,0.0
2023/7/23,11,idle,0.0,7.68,8.25,0,0,0,0,8.25,0.0,0.0,0.0,0.0,0.0
2023/7/23,12,idle,0.0,8.29,5.28,0,0,0,0,5.28,0.0,0.0,0.0,0.0,0.0
2023/7/23,13,idle,0.0,7.36,5.28,0,0,0,0,5.28,0.0,0.0,0.0,0.0,0.0
2023/7/23,14,idle,0.0,7.05,5.28,0,0,0,0,5.28,0.0,0.0,0.0,0.0,0.0
2023/7/23,15,idle,0.0,4.23,0.5,0,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0
2023/7/23,16,idle,0.0,4.47,0.5,0,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0
2023/7/23,17,idle,0.0,4.06,0.02,0,0,0,0,0.02,0.0,0.0,0.0,0.0,0.0
2023/7/23,18,idle,0.0,1.86,0.01,0,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0
2023/7/23,19,charge,1000.0,1.54,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/7/23,20,idle,1000.0,1.65,0.01,0,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0
2023/7/23,21,charge,2000.0,1.17,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/7/23,22,idle,2000.0,1.95,0.01,0,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0
2023/7/23,23,idle,2000.0,1.78,0.01,0,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0
2023/7/23,24,idle,2000.0,1.67,0.01,0,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0
2023/7/23,25,charge,3000.0,1.44,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/7/23,26,charge,4000.0,1.12,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/7/23,27,charge,5000.0,1.15,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/7/23,28,charge,6000.0,1.01,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/7/23,29,charge,7000.0,1.35,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/7/23,30,idle,7000.0,2.23,0.09,0,0,0,0,0.09,0.0,0.0,0.0,0.0,0.0
2023/7/23,31,idle,7000.0,5.16,7.0,0,0,0,0,7.0,0.0,0.0,0.0,0.0,0.0
2023/7/23,32,idle,7000.0,7.59,8.06,0,0,0,0,8.06,0.0,0.0,0.0,0.0,0.0
2023/7/23,33,idle,7000.0,6.58,6.0,0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0
2023/7/23,34,idle,7000.0,7.92,8.45,0,0,0,0,8.45,0.0,0.0,0.0,0.0,0.0
2023/7/23,35,idle,7000.0,9.41,9.11,0,0,0,0,9.11,0.0,0.0,0.0,0.0,0.0
2023/7/23,36,idle,7000.0,11.51,10.92,0,0,0,0,10.92,0.0,0.0,0.0,0.0,0.0
2023/7/23,37,discharge,6000.0,11.84,10.94,0,0,0,0,10.94,10393.0,0.0,0.0,0.0,10393.0
2023/7/23,38,discharge,5000.0,13.85,13.0,0,0,0,0,13.0,12350.0,0.0,0.0,0.0,12350.0
2023/7/23,39,discharge,4000.0,13.27,12.79,0,0,0,0,12.79,12150.5,0.0,0.0,0.0,12150.5
2023/7/23,40,discharge,3000.0,13.51,12.25,0,0,0,0,12.25,11637.5,0.0,0.0,0.0,11637.5
2023/7/23,41,idle,3000.0,11.15,12.14,0,0,0,0,12.14,0.0,0.0,0.0,0.0,0.0
2023/7/23,42,discharge,2000.0,12.51,12.34,0,0,0,0,12.34,11723.0,0.0,0.0,0.0,11723.0
2023/7/23,43,idle,2000.0,10.72,11.0,0,0,0,0,11.0,0.0,0.0,0.0,0.0,0.0
2023/7/23,44,discharge,1000.0,14.31,10.55,0,0,0,0,10.55,10022.5,0.0,0.0,0.0,10022.5
2023/7/23,45,discharge,0.0,13.79,9.81,0,0,0,0,9.81,9319.5,0.0,0.0,0.0,9319.5
2023/7/23,46,idle,0.0,10.53,9.11,0,0,0,0,9.11,0.0,0.0,0.0,0.0,0.0
2023/7/23,47,idle,0.0,10.17,8.5,0,0,0,0,8.5,0.0,0.0,0.0,0.0,0.0
2023/7/23,48,idle,0.0,8.35,8.25,0,0,0,0,8.25,0.0,0.0,0.0,0.0,0.0
2023/7/24,1,idle,0.0,9.63,6.0,0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0
2023/7/24,2,idle,0.0,8.12,5.28,0,0,0,0,5.28,0.0,0.0,0.0,0.0,0.0
2023/7/24,3,idle,0.0,7.69,5.28,0,0,0,0,5.28,0.0,0.0,0.0,0.0,0.0
2023/7/24,4,idle,0.0,8.39,6.0,0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0
2023/7/24,5,charge,1000.0,5.93,7.04,0,0,0,0,7.04,-7257.731958762887,0.0,0.0,0.0,-7257.731958762887
2023/7/24,6,idle,1000.0,8.77,6.73,0,0,0,0,6.73,0.0,0.0,0.0,0.0,0.0
2023/7/24,7,idle,1000.0,9.06,8.5,0,0,0,0,8.5,0.0,0.0,0.0,0.0,0.0
2023/7/24,8,idle,1000.0,9.33,8.0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0
2023/7/24,9,idle,1000.0,7.2,8.06,0,0,0,0,8.06,0.0,0.0,0.0,0.0,0.0
2023/7/24,10,idle,1000.0,8.69,7.96,0,0,0,0,7.96,0.0,0.0,0.0,0.0,0.0
2023/7/24,11,idle,1000.0,8.8,5.28,0,0,0,0,5.28,0.0,0.0,0.0,0.0,0.0
2023/7/24,12,idle,1000.0,8.89,6.0,0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0
2023/7/24,13,idle,1000.0,7.24,6.7,0,0,0,0,6.7,0.0,0.0,0.0,0.0,0.0
2023/7/24,14,charge,2000.0,5.83,5.0,0,0,0,0,5.0,-5154.639175257733,0.0,0.0,0.0,-5154.639175257733
2023/7/24,15,charge,3000.0,5.9,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/7/24,16,charge,4000.0,5.77,1.14,0,0,0,0,1.14,-1175.2577319587629,0.0,0.0,0.0,-1175.2577319587629
2023/7/24,17,charge,5000.0,5.59,5.0,0,0,0,0,5.0,-5154.639175257733,0.0,0.0,0.0,-5154.639175257733
2023/7/24,18,idle,5000.0,9.76,6.0,0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0
2023/7/24,19,idle,5000.0,6.84,7.5,0,0,0,0,7.5,0.0,0.0,0.0,0.0,0.0
2023/7/24,20,idle,5000.0,7.08,7.96,0,0,0,0,7.96,0.0,0.0,0.0,0.0,0.0
2023/7/24,21,charge,6000.0,6.64,8.0,0,0,0,0,8.0,-8247.422680412372,0.0,0.0,0.0,-8247.422680412372
2023/7/24,22,idle,6000.0,8.23,8.07,0,0,0,0,8.07,0.0,0.0,0.0,0.0,0.0
2023/7/24,23,idle,6000.0,9.36,5.95,0,0,0,0,5.95,0.0,0.0,0.0,0.0,0.0
2023/7/24,24,idle,6000.0,7.23,5.28,0,0,0,0,5.28,0.0,0.0,0.0,0.0,0.0
2023/7/24,25,idle,6000.0,6.82,5.28,0,0,0,0,5.28,0.0,0.0,0.0,0.0,0.0
2023/7/24,26,charge,7000.0,6.31,5.28,0,0,0,0,5.28,-5443.298969072166,0.0,0.0,0.0,-5443.298969072166
2023/7/24,27,idle,7000.0,8.02,8.0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0
2023/7/24,28,idle,7000.0,9.65,9.25,0,0,0,0,9.25,0.0,0.0,0.0,0.0,0.0
2023/7/24,29,idle,7000.0,9.34,9.87,0,0,0,0,9.87,0.0,0.0,0.0,0.0,0.0
2023/7/24,30,idle,7000.0,11.99,13.26,0,0,0,0,13.26,0.0,0.0,0.0,0.0,0.0
2023/7/24,31,idle,7000.0,12.37,13.41,0,0,0,0,13.41,0.0,0.0,0.0,0.0,0.0
2023/7/24,32,idle,7000.0,11.49,15.13,0,0,0,0,15.13,0.0,0.0,0.0,0.0,0.0
2023/7/24,33,discharge,6000.0,17.65,15.13,0,0,0,0,15.13,14373.5,0.0,0.0,0.0,14373.5
2023/7/24,34,discharge,5000.0,18.03,15.13,0,0,0,0,15.13,14373.5,0.0,0.0,0.0,14373.5
2023/7/24,35,discharge,4000.0,16.43,16.48,0,0,0,0,16.48,15656.0,0.0,0.0,0.0,15656.0
2023/7/24,36,discharge,3000.0,17.31,17.82,0,0,0,0,17.82,16929.0,0.0,0.0,0.0,16929.0
2023/7/24,37,discharge,2000.0,16.32,17.82,0,0,0,0,17.82,16929.0,0.0,0.0,0.0,16929.0
2023/7/24,38,idle,2000.0,15.39,17.82,0,0,0,0,17.82,0.0,0.0,0.0,0.0,0.0
2023/7/24,39,discharge,1000.0,16.27,16.94,0,0,0,0,16.94,16093.000000000002,0.0,0.0,0.0,16093.000000000002
2023/7/24,40,discharge,0.0,16.3,16.79,0,0,0,0,16.79,15950.5,0.0,0.0,0.0,15950.5
2023/7/24,41,idle,0.0,13.98,14.09,0,0,0,0,14.09,0.0,0.0,0.0,0.0,0.0
2023/7/24,42,idle,0.0,13.02,13.43,0,0,0,0,13.43,0.0,0.0,0.0,0.0,0.0
2023/7/24,43,idle,0.0,13.13,12.91,0,0,0,0,12.91,0.0,0.0,0.0,0.0,0.0
2023/7/24,44,idle,0.0,11.78,12.24,0,0,0,0,12.24,0.0,0.0,0.0,0.0,0.0
2023/7/24,45,idle,0.0,10.83,10.5,0,0,0,0,10.5,0.0,0.0,0.0,0.0,0.0
2023/7/24,46,idle,0.0,9.72,9.87,0,0,0,0,9.87,0.0,0.0,0.0,0.0,0.0
2023/7/24,47,idle,0.0,9.42,8.96,0,0,0,0,8.96,0.0,0.0,0.0,0.0,0.0
2023/7/24,48,idle,0.0,7.64,8.1,0,0,0,0,8.1,0.0,0.0,0.0,0.0,0.0
2023/7/25,1,idle,0.0,7.46,8.07,0,0,0,0,8.07,0.0,0.0,0.0,0.0,0.0
2023/7/25,2,charge,1000.0,6.68,8.07,0,0,0,0,8.07,-8319.58762886598,0.0,0.0,0.0,-8319.58762886598
2023/7/25,3,charge,2000.0,6.45,8.1,0,0,0,0,8.1,-8350.515463917525,0.0,0.0,0.0,-8350.515463917525
2023/7/25,4,charge,3000.0,5.69,8.06,0,0,0,0,8.06,-8309.278350515466,0.0,0.0,0.0,-8309.278350515466
2023/7/25,5,idle,3000.0,7.8,6.94,0,0,0,0,6.94,0.0,0.0,0.0,0.0,0.0
2023/7/25,6,idle,3000.0,7.89,8.0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0
2023/7/25,7,charge,4000.0,6.44,7.96,0,0,0,0,7.96,-8206.18556701031,0.0,0.0,0.0,-8206.18556701031
2023/7/25,8,idle,4000.0,7.12,7.96,0,0,0,0,7.96,0.0,0.0,0.0,0.0,0.0
2023/7/25,9,charge,5000.0,6.38,8.06,0,0,0,0,8.06,-8309.278350515466,0.0,0.0,0.0,-8309.278350515466
2023/7/25,10,idle,5000.0,6.8,8.07,0,0,0,0,8.07,0.0,0.0,0.0,0.0,0.0
2023/7/25,11,idle,5000.0,7.15,8.1,0,0,0,0,8.1,0.0,0.0,0.0,0.0,0.0
2023/7/25,12,idle,5000.0,6.85,8.07,0,0,0,0,8.07,0.0,0.0,0.0,0.0,0.0
2023/7/25,13,idle,5000.0,7.06,8.16,0,0,0,0,8.16,0.0,0.0,0.0,0.0,0.0
2023/7/25,14,idle,5000.0,8.03,7.96,0,0,0,0,7.96,0.0,0.0,0.0,0.0,0.0
2023/7/25,15,idle,5000.0,8.36,8.0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0
2023/7/25,16,idle,5000.0,9.19,8.25,0,0,0,0,8.25,0.0,0.0,0.0,0.0,0.0
2023/7/25,17,idle,5000.0,8.22,8.16,0,0,0,0,8.16,0.0,0.0,0.0,0.0,0.0
2023/7/25,18,idle,5000.0,9.21,8.1,0,0,0,0,8.1,0.0,0.0,0.0,0.0,0.0
2023/7/25,19,idle,5000.0,9.77,8.07,0,0,0,0,8.07,0.0,0.0,0.0,0.0,0.0
2023/7/25,20,idle,5000.0,9.44,8.07,0,0,0,0,8.07,0.0,0.0,0.0,0.0,0.0
2023/7/25,21,idle,5000.0,8.3,7.87,0,0,0,0,7.87,0.0,0.0,0.0,0.0,0.0
2023/7/25,22,idle,5000.0,8.48,8.07,0,0,0,0,8.07,0.0,0.0,0.0,0.0,0.0
2023/7/25,23,idle,5000.0,8.11,8.07,0,0,0,0,8.07,0.0,0.0,0.0,0.0,0.0
2023/7/25,24,idle,5000.0,7.9,8.07,0,0,0,0,8.07,0.0,0.0,0.0,0.0,0.0
2023/7/25,25,charge,6000.0,3.61,5.01,0,0,0,0,5.01,-5164.948453608247,0.0,0.0,0.0,-5164.948453608247
2023/7/25,26,charge,7000.0,5.81,6.0,0,0,0,0,6.0,-6185.567010309279,0.0,0.0,0.0,-6185.567010309279
2023/7/25,27,idle,7000.0,8.55,8.91,0,0,0,0,8.91,0.0,0.0,0.0,0.0,0.0
2023/7/25,28,idle,7000.0,8.22,9.2,0,0,0,0,9.2,0.0,0.0,0.0,0.0,0.0
2023/7/25,29,idle,7000.0,8.33,9.49,0,0,0,0,9.49,0.0,0.0,0.0,0.0,0.0
2023/7/25,30,idle,7000.0,9.01,9.81,0,0,0,0,9.81,0.0,0.0,0.0,0.0,0.0
2023/7/25,31,idle,7000.0,8.69,9.87,0,0,0,0,9.87,0.0,0.0,0.0,0.0,0.0
2023/7/25,32,idle,7000.0,13.14,13.94,0,0,0,0,13.94,0.0,0.0,0.0,0.0,0.0
2023/7/25,33,discharge,6000.0,15.6,14.94,0,0,0,0,14.94,14193.0,0.0,0.0,0.0,14193.0
2023/7/25,34,discharge,5000.0,16.9,15.13,0,0,0,0,15.13,14373.5,0.0,0.0,0.0,14373.5
2023/7/25,35,discharge,4000.0,16.15,15.13,0,0,0,0,15.13,14373.5,0.0,0.0,0.0,14373.5
2023/7/25,36,discharge,3000.0,16.01,16.17,0,0,0,0,16.17,15361.500000000002,0.0,0.0,0.0,15361.500000000002
2023/7/25,37,discharge,2000.0,16.11,16.23,0,0,0,0,16.23,15418.5,0.0,0.0,0.0,15418.5
2023/7/25,38,discharge,1000.0,16.93,17.97,0,0,0,0,17.97,17071.5,0.0,0.0,0.0,17071.5
2023/7/25,39,discharge,0.0,16.77,18.85,0,0,0,0,18.85,17907.5,0.0,0.0,0.0,17907.5
2023/7/25,40,idle,0.0,13.76,15.13,0,0,0,0,15.13,0.0,0.0,0.0,0.0,0.0
2023/7/25,41,idle,0.0,14.04,14.94,0,0,0,0,14.94,0.0,0.0,0.0,0.0,0.0
2023/7/25,42,idle,0.0,13.43,14.0,0,0,0,0,14.0,0.0,0.0,0.0,0.0,0.0
2023/7/25,43,idle,0.0,12.39,12.59,0,0,0,0,12.59,0.0,0.0,0.0,0.0,0.0
2023/7/25,44,idle,0.0,11.9,12.08,0,0,0,0,12.08,0.0,0.0,0.0,0.0,0.0
2023/7/25,45,idle,0.0,11.01,11.02,0,0,0,0,11.02,0.0,0.0,0.0,0.0,0.0
2023/7/25,46,idle,0.0,9.73,9.49,0,0,0,0,9.49,0.0,0.0,0.0,0.0,0.0
2023/7/25,47,idle,0.0,8.91,9.11,0,0,0,0,9.11,0.0,0.0,0.0,0.0,0.0
2023/7/25,48,idle,0.0,8.47,8.16,0,0,0,0,8.16,0.0,0.0,0.0,0.0,0.0
2023/7/26,1,idle,0.0,8.45,8.45,0,0,0,0,8.45,0.0,0.0,0.0,0.0,0.0
2023/7/26,2,charge,1000.0,7.3,9.11,0,0,0,0,9.11,-9391.752577319588,0.0,0.0,0.0,-9391.752577319588
2023/7/26,3,idle,1000.0,7.43,8.07,0,0,0,0,8.07,0.0,0.0,0.0,0.0,0.0
2023/7/26,4,idle,1000.0,7.73,6.0,0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0
2023/7/26,5,idle,1000.0,7.77,5.28,0,0,0,0,5.28,0.0,0.0,0.0,0.0,0.0
2023/7/26,6,idle,1000.0,7.79,6.0,0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0
2023/7/26,7,idle,1000.0,8.07,6.94,0,0,0,0,6.94,0.0,0.0,0.0,0.0,0.0
2023/7/26,8,idle,1000.0,10.16,7.5,0,0,0,0,7.5,0.0,0.0,0.0,0.0,0.0
2023/7/26,9,idle,1000.0,8.1,7.96,0,0,0,0,7.96,0.0,0.0,0.0,0.0,0.0
2023/7/26,10,idle,1000.0,7.51,8.06,0,0,0,0,8.06,0.0,0.0,0.0,0.0,0.0
2023/7/26,11,idle,1000.0,8.8,8.06,0,0,0,0,8.06,0.0,0.0,0.0,0.0,0.0
2023/7/26,12,idle,1000.0,8.16,6.94,0,0,0,0,6.94,0.0,0.0,0.0,0.0,0.0
2023/7/26,13,idle,1000.0,9.38,7.5,0,0,0,0,7.5,0.0,0.0,0.0,0.0,0.0
2023/7/26,14,charge,2000.0,5.68,5.28,0,0,0,0,5.28,-5443.298969072166,0.0,0.0,0.0,-5443.298969072166
2023/7/26,15,charge,3000.0,6.76,6.0,0,0,0,0,6.0,-6185.567010309279,0.0,0.0,0.0,-6185.567010309279
2023/7/26,16,charge,4000.0,5.38,8.0,0,0,0,0,8.0,-8247.422680412372,0.0,0.0,0.0,-8247.422680412372
2023/7/26,17,charge,5000.0,6.0,8.06,0,0,0,0,8.06,-8309.278350515466,0.0,0.0,0.0,-8309.278350515466
2023/7/26,18,idle,5000.0,7.42,8.16,0,0,0,0,8.16,0.0,0.0,0.0,0.0,0.0
2023/7/26,19,idle,5000.0,7.34,8.36,0,0,0,0,8.36,0.0,0.0,0.0,0.0,0.0
2023/7/26,20,idle,5000.0,7.48,8.25,0,0,0,0,8.25,0.0,0.0,0.0,0.0,0.0
2023/7/26,21,idle,5000.0,7.78,8.25,0,0,0,0,8.25,0.0,0.0,0.0,0.0,0.0
2023/7/26,22,charge,6000.0,6.68,8.42,0,0,0,0,8.42,-8680.412371134022,0.0,0.0,0.0,-8680.412371134022
2023/7/26,23,charge,7000.0,6.9,8.45,0,0,0,0,8.45,-8711.340206185567,0.0,0.0,0.0,-8711.340206185567
